order_id,date,customer_id,product,category,region,quantity,unit_price,discount_pct,discount,revenue,cost,profit,payment_method,channel
ORD100456,2024-08-03,CUST1721,Product_28,Sports,East,1,349.74,0.0,0.0,349.74,227.93,121.81,Card,Online
ORD100278,2024-10-20,CUST1381,Product_09,Sports,South,2,221.31,10.0,44.26,398.36,291.17,107.19,Card,Offline
ORD100012,2024-04-03,CUST1877,Product_18,Home,North,6,430.36,0.0,0.0,2582.16,1546.79,1035.37,UPI,Online
ORD100182,2024-12-10,CUST1570,Product_01,Sports,East,3,27.09,20.0,16.25,65.02,52.68,12.34,Cash,Offline
ORD100368,2023-11-19,CUST1337,Product_24,Beauty,South,4,288.03,0.0,0.0,1152.12,696.05,456.07,Cash,Online
ORD100881,2023-11-08,CUST1676,Product_19,Sports,North,3,437.76,0.0,0.0,1313.28,937.84,375.44,Card,Offline
ORD100615,2023-12-05,CUST1258,Product_02,Electronics,North,5,68.89,0.0,0.0,344.45,275.27,69.18,NetBanking,Offline
ORD100223,2024-12-30,CUST1573,Product_19,Beauty,East,2,374.37,5.0,37.44,711.3,529.44,181.86,NetBanking,Online
ORD100572,2024-01-02,CUST1072,Product_28,Sports,West,3,360.68,0.0,0.0,1082.04,801.97,280.07,Card,Offline
ORD100970,2023-11-22,CUST1951,Product_06,Sports,East,5,92.35,0.0,0.0,461.75,272.69,189.06,Cash,Online
ORD100653,2023-07-10,CUST1203,Product_22,Clothing,East,5,102.66,20.0,102.66,410.64,351.48,59.16,Card,Online
ORD100545,2023-07-09,CUST1858,Product_14,Sports,West,2,496.92,0.0,0.0,993.84,646.75,347.09,UPI,Offline
ORD100582,2023-05-24,CUST1031,Product_05,Sports,East,2,294.42,0.0,0.0,588.84,470.01,118.83,NetBanking,Offline
ORD100633,2023-04-01,CUST1603,Product_06,Electronics,West,4,51.96,0.0,0.0,207.84,127.03,80.81,NetBanking,Online
ORD100176,2024-01-12,CUST1470,Product_14,Beauty,East,4,473.27,5.0,94.65,1798.43,1346.26,452.17,UPI,Offline
ORD100665,2023-03-21,CUST1966,Product_02,Home,North,1,93.6,5.0,4.68,88.92,55.31,33.61,Card,Online
ORD100673,2024-03-16,CUST1779,Product_21,Home,East,4,423.0,20.0,338.4,1353.6,1287.32,66.28,Card,Online
ORD100585,2023-04-19,CUST1426,Product_16,Electronics,East,4,45.14,0.0,0.0,180.56,139.97,40.59,NetBanking,Offline
ORD100873,2023-01-28,CUST1689,Product_16,Sports,West,4,53.3,0.0,0.0,213.2,149.24,63.96,Card,Online
ORD100393,2024-02-04,CUST1254,Product_18,Sports,South,3,306.83,0.0,0.0,920.49,615.42,305.07,Card,Online
ORD100163,2023-01-28,CUST1565,Product_10,Home,West,1,519.07,0.0,0.0,519.07,378.14,140.93,Cash,Offline
ORD100248,2023-12-12,CUST1265,Product_14,Beauty,South,2,499.27,0.0,0.0,998.54,670.98,327.56,Card,Online
ORD100634,2024-12-14,CUST1838,Product_03,Sports,North,2,184.78,15.0,55.43,314.13,227.34,86.79,Cash,Offline
ORD100885,2023-12-29,CUST1809,Product_07,Clothing,East,3,521.59,5.0,78.24,1486.53,1030.11,456.42,Card,Offline
ORD100669,2024-11-06,CUST1665,Product_20,Home,West,1,429.24,0.0,0.0,429.24,268.13,161.11,Cash,Offline
ORD100375,2024-05-04,CUST1154,Product_08,Clothing,South,2,345.43,5.0,34.54,656.32,427.32,229.0,Cash,Offline
ORD100412,2024-11-12,CUST1657,Product_04,Sports,West,5,218.16,10.0,109.08,981.72,703.81,277.91,UPI,Online
ORD100074,2024-02-06,CUST1522,Product_15,Sports,North,2,387.14,0.0,0.0,774.28,617.06,157.22,Card,Offline
ORD100113,2024-05-04,CUST1202,Product_07,Home,East,4,407.48,0.0,0.0,1629.92,1194.25,435.67,Wallet,Online
ORD100598,2023-01-09,CUST1636,Product_02,Beauty,West,4,59.13,5.0,11.83,224.69,186.05,38.64,UPI,Online
ORD100961,2024-03-16,CUST1475,Product_08,Sports,East,5,429.63,0.0,0.0,2148.15,1235.28,912.87,Card,Online
ORD100390,2023-01-20,CUST1311,Product_12,Sports,South,1,152.28,0.0,0.0,152.28,100.71,51.57,UPI,Offline
ORD100104,2023-03-04,CUST1019,Product_04,Sports,East,4,237.08,0.0,0.0,948.32,688.23,260.09,Card,Online
ORD100114,2023-08-19,CUST1304,Product_15,Home,North,4,281.54,0.0,0.0,1126.16,682.82,443.34,Card,Offline
ORD100417,2023-02-22,CUST1226,Product_22,Clothing,West,5,83.49,5.0,20.87,396.58,285.06,111.52,UPI,Online
ORD100525,2023-07-15,CUST1167,Product_06,Clothing,East,3,59.18,0.0,0.0,177.54,98.21,79.33,Card,Offline
ORD100457,2023-09-04,CUST1930,Product_30,Home,North,2,298.83,15.0,89.65,508.01,383.42,124.59,Card,Offline
ORD100409,2023-12-08,CUST1678,Product_11,Clothing,East,3,622.29,5.0,93.34,1773.53,1208.22,565.31,Card,Online
ORD100092,2023-07-07,CUST1944,Product_15,Clothing,South,2,370.42,0.0,0.0,740.84,544.04,196.8,UPI,Offline
ORD100930,2023-10-16,CUST1662,Product_10,Beauty,East,2,561.64,0.0,0.0,1123.28,732.99,390.29,Card,Online
ORD100089,2023-12-04,CUST1212,Product_03,Beauty,North,3,182.56,0.0,0.0,547.68,352.08,195.6,Card,Offline
ORD100336,2024-06-30,CUST1599,Product_11,Sports,East,3,540.07,5.0,81.01,1539.2,1214.61,324.59,Wallet,Online
ORD100988,2024-11-20,CUST1324,Product_27,Home,North,3,311.12,0.0,0.0,933.36,718.16,215.2,Card,Online
ORD100921,2024-02-29,CUST1712,Product_30,Home,South,4,389.29,0.0,0.0,1557.16,1077.96,479.2,NetBanking,Offline
ORD100933,2023-10-04,CUST1058,Product_26,Home,East,1,206.49,0.0,0.0,206.49,156.62,49.87,Card,Offline
ORD100605,2024-10-14,CUST1264,Product_17,Clothing,South,4,329.24,10.0,131.7,1185.26,924.62,260.64,UPI,Offline
ORD100593,2023-06-12,CUST1451,Product_17,Beauty,East,2,403.76,0.0,0.0,807.52,498.21,309.31,UPI,Offline
ORD100611,2024-05-31,CUST1887,Product_10,Sports,East,1,577.41,5.0,28.87,548.54,434.78,113.76,Cash,Online
ORD100094,2024-05-07,CUST1210,Product_06,Clothing,West,2,57.29,0.0,0.0,114.58,81.93,32.65,NetBanking,Online
ORD100011,2023-11-27,CUST1589,Product_01,Clothing,North,4,21.26,10.0,8.5,76.54,48.96,27.58,Card,Online
ORD100396,2023-05-23,CUST1910,Product_17,Electronics,East,3,389.31,10.0,116.79,1051.14,843.57,207.57,Cash,Offline
ORD100533,2024-12-29,CUST1943,Product_19,Home,West,3,294.68,0.0,0.0,884.04,638.36,245.68,Card,Online
ORD100043,2024-05-19,CUST1891,Product_09,Clothing,South,3,263.82,10.0,79.15,712.31,546.65,165.66,UPI,Online
ORD100042,2023-09-01,CUST1538,Product_02,Sports,East,3,86.56,15.0,38.95,220.73,198.48,22.25,Wallet,Offline
ORD100329,2023-10-04,CUST1920,Product_13,Home,West,3,230.02,10.0,69.01,621.05,481.15,139.9,Wallet,Online
ORD100167,2023-11-27,CUST1905,Product_26,Electronics,East,2,210.47,0.0,0.0,420.94,260.82,160.12,Card,Offline
ORD100497,2024-11-20,CUST1388,Product_27,Home,West,2,328.81,15.0,98.64,558.98,482.18,76.8,UPI,Offline
ORD100876,2024-01-21,CUST1999,Product_10,Clothing,South,3,455.44,0.0,0.0,1366.32,1024.29,342.03,Card,Offline
ORD100597,2024-08-10,CUST1326,Product_20,Clothing,West,1,378.9,0.0,0.0,378.9,262.34,116.56,Cash,Online
ORD100756,2023-02-20,CUST1940,Product_02,Electronics,West,3,81.31,0.0,0.0,243.93,145.28,98.65,Wallet,Offline
ORD100100,2023-12-10,CUST1682,Product_11,Sports,East,4,392.03,0.0,0.0,1568.12,1088.74,479.38,Cash,Online
ORD100426,2023-09-26,CUST1508,Product_08,Home,North,2,361.49,0.0,0.0,722.98,565.47,157.51,UPI,Online
ORD100178,2024-09-24,CUST1437,Product_20,Sports,South,4,318.33,0.0,0.0,1273.32,901.17,372.15,UPI,Online
ORD100444,2024-05-27,CUST1461,Product_20,Beauty,North,3,469.2,5.0,70.38,1337.22,1122.03,215.19,Card,Online
ORD100416,2023-09-21,CUST1784,Product_18,Beauty,South,2,451.38,20.0,180.55,722.21,672.04,50.17,Card,Online
ORD100870,2024-12-26,CUST1618,Product_05,Electronics,South,3,500.27,15.0,225.12,1275.69,1012.14,263.55,Card,Online
ORD100882,2023-01-07,CUST1981,Product_04,Beauty,North,4,358.03,0.0,0.0,1432.12,889.1,543.02,UPI,Online
ORD100680,2024-02-19,CUST1386,Product_11,Sports,North,4,569.2,0.0,0.0,2276.8,1561.27,715.53,Card,Online
ORD100177,2023-10-10,CUST1361,Product_04,Home,North,4,400.79,5.0,80.16,1523.0,1245.02,277.98,Card,Offline
ORD100395,2024-04-15,CUST1743,Product_11,Home,West,2,456.47,20.0,182.59,730.35,598.14,132.21,UPI,Offline
ORD100911,2023-05-26,CUST1502,Product_02,Electronics,North,3,94.78,0.0,0.0,284.34,159.62,124.72,Card,Online
ORD100793,2023-11-04,CUST1682,Product_18,Home,East,1,370.27,5.0,18.51,351.76,204.51,147.25,Card,Offline
ORD100960,2024-07-27,CUST1465,Product_01,Beauty,South,3,26.78,15.0,12.05,68.29,58.56,9.73,Cash,Online
ORD100684,2023-09-16,CUST1377,Product_02,Beauty,North,3,74.58,15.0,33.56,190.18,133.45,56.73,Wallet,Offline
ORD100383,2024-11-12,CUST1595,Product_05,Electronics,South,4,356.85,0.0,0.0,1427.4,915.96,511.44,Card,Offline
ORD100956,2024-10-07,CUST1902,Product_11,Home,North,3,419.59,0.0,0.0,1258.77,963.92,294.85,UPI,Online
ORD100751,2023-05-25,CUST1258,Product_03,Beauty,East,2,286.46,10.0,57.29,515.63,396.25,119.38,Wallet,Online
ORD100257,2024-10-02,CUST1732,Product_16,Beauty,East,5,46.88,0.0,0.0,234.4,168.18,66.22,UPI,Offline
ORD100538,2023-07-11,CUST1877,Product_03,Home,East,2,239.54,5.0,23.95,455.13,272.09,183.04,Card,Offline
ORD100335,2024-05-30,CUST1401,Product_04,Sports,East,3,297.22,5.0,44.58,847.08,508.6,338.48,Card,Online
ORD100015,2023-04-10,CUST1939,Product_09,Electronics,South,4,224.62,20.0,179.7,718.78,599.97,118.81,Card,Online
ORD100324,2024-07-16,CUST1136,Product_15,Clothing,East,2,330.18,0.0,0.0,660.36,379.45,280.91,Wallet,Online
ORD100758,2024-12-17,CUST1503,Product_16,Clothing,West,2,45.78,15.0,13.73,77.83,57.79,20.04,Card,Online
ORD100222,2024-11-14,CUST1943,Product_09,Electronics,East,5,278.38,5.0,69.59,1322.31,805.31,517.0,NetBanking,Offline
ORD100179,2024-09-19,CUST1735,Product_27,Clothing,East,3,261.51,10.0,78.45,706.08,521.65,184.43,UPI,Online
ORD100983,2024-07-03,CUST1537,Product_10,Clothing,East,4,440.31,20.0,352.25,1408.99,1407.03,1.96,NetBanking,Online
ORD100022,2024-02-18,CUST1329,Product_20,Electronics,North,3,514.78,10.0,154.43,1389.91,1096.08,293.83,NetBanking,Offline
ORD100356,2023-04-09,CUST1933,Product_01,Sports,West,3,21.78,0.0,0.0,65.34,42.93,22.41,Card,Online
ORD100666,2023-08-01,CUST1264,Product_14,Home,South,1,526.86,10.0,52.69,474.17,394.73,79.44,Card,Offline
ORD100861,2023-09-14,CUST1166,Product_12,Beauty,South,2,122.51,15.0,36.75,208.27,148.48,59.79,Wallet,Online
ORD100340,2023-01-17,CUST1581,Product_09,Sports,North,2,178.05,0.0,0.0,356.1,252.48,103.62,Card,Online
ORD100431,2024-10-20,CUST1072,Product_13,Beauty,South,4,172.99,10.0,69.2,622.76,504.37,118.39,NetBanking,Offline
ORD100551,2023-08-05,CUST1342,Product_07,Electronics,West,2,506.7,0.0,0.0,1013.4,773.89,239.51,Cash,Online
ORD100833,2023-01-05,CUST1626,Product_29,Clothing,North,3,286.86,0.0,0.0,860.58,680.28,180.3,NetBanking,Offline
ORD100203,2024-05-24,CUST1693,Product_08,Electronics,East,2,441.81,10.0,88.36,795.26,618.78,176.48,Wallet,Online
ORD100630,2024-03-20,CUST1490,Product_08,Home,West,4,268.15,0.0,0.0,1072.6,650.07,422.53,Card,Online
ORD100093,2024-01-15,CUST1384,Product_01,Electronics,East,1,15.82,0.0,0.0,15.82,12.48,3.34,NetBanking,Online
ORD100558,2024-11-29,CUST1354,Product_08,Home,North,2,269.06,20.0,107.62,430.5,325.76,104.74,Cash,Online
ORD100068,2023-01-02,CUST1426,Product_12,Home,East,1,96.79,0.0,0.0,96.79,68.9,27.89,Cash,Online
ORD100622,2024-05-25,CUST1839,Product_09,Home,South,3,189.33,0.0,0.0,567.99,433.44,134.55,UPI,Offline
ORD100284,2023-04-30,CUST1482,Product_01,Electronics,North,1,22.36,0.0,0.0,22.36,16.7,5.66,Card,Online
ORD100844,2023-02-15,CUST1967,Product_08,Clothing,South,3,390.06,0.0,0.0,1170.18,923.16,247.02,Card,Online
ORD100434,2024-08-26,CUST1959,Product_19,Clothing,North,3,299.08,10.0,89.72,807.52,605.78,201.74,Wallet,Online
ORD100153,2024-06-08,CUST1213,Product_30,Sports,South,3,339.8,0.0,0.0,1019.4,681.86,337.54,UPI,Online
ORD100075,2024-12-30,CUST1752,Product_09,Beauty,East,1,195.49,10.0,19.55,175.94,137.0,38.94,Card,Offline
ORD100730,2023-03-04,CUST1922,Product_02,Electronics,West,4,84.4,10.0,33.76,303.84,195.21,108.63,UPI,Online
ORD100446,2024-09-29,CUST1392,Product_24,Clothing,West,1,254.88,5.0,12.74,242.14,186.54,55.6,NetBanking,Online
ORD100188,2023-08-13,CUST1660,Product_13,Clothing,East,3,184.22,15.0,82.9,469.76,434.73,35.03,Cash,Online
ORD100271,2024-10-13,CUST1190,Product_05,Electronics,North,4,496.57,10.0,198.63,1787.65,1171.06,616.59,Card,Online
ORD100236,2023-07-17,CUST1206,Product_17,Sports,North,2,499.07,0.0,0.0,998.14,649.37,348.77,Card,Online
ORD100487,2024-08-30,CUST1146,Product_07,Home,South,4,330.81,15.0,198.49,1124.75,779.59,345.16,Wallet,Offline
ORD100117,2023-05-15,CUST1959,Product_10,Clothing,East,4,539.13,0.0,0.0,2156.52,1254.15,902.37,NetBanking,Online
ORD100943,2024-10-25,CUST1832,Product_29,Home,West,6,243.34,0.0,0.0,1460.04,965.06,494.98,UPI,Offline
ORD100512,2023-01-12,CUST1877,Product_01,Clothing,East,4,17.26,5.0,3.45,65.59,40.64,24.95,Card,Offline
ORD100825,2023-07-14,CUST1947,Product_07,Sports,North,4,442.76,0.0,0.0,1771.04,984.8,786.24,UPI,Online
ORD100591,2024-09-25,CUST1619,Product_10,Sports,East,4,456.61,0.0,0.0,1826.44,1100.6,725.84,Card,Offline
ORD100126,2024-11-14,CUST1650,Product_15,Electronics,West,3,418.97,0.0,0.0,1256.91,790.26,466.65,Card,Offline
ORD100116,2023-01-28,CUST1056,Product_04,Home,East,3,339.1,5.0,50.87,966.43,575.35,391.08,UPI,Offline
ORD100473,2024-03-07,CUST1495,Product_11,Sports,North,1,520.42,10.0,52.04,468.38,328.06,140.32,Card,Online
ORD100693,2023-01-08,CUST1836,Product_10,Home,East,3,534.28,5.0,80.14,1522.7,1144.21,378.49,Card,Offline
ORD100057,2023-12-06,CUST1027,Product_13,Electronics,South,3,235.18,0.0,0.0,705.54,559.11,146.43,UPI,Online
ORD100863,2024-09-16,CUST1440,Product_07,Electronics,North,4,343.76,0.0,0.0,1375.04,866.52,508.52,NetBanking,Offline
ORD100912,2023-04-21,CUST1844,Product_09,Electronics,East,4,231.39,10.0,92.56,833.0,599.77,233.23,Wallet,Online
ORD100369,2024-11-16,CUST1091,Product_11,Home,South,3,619.73,5.0,92.96,1766.23,1161.64,604.59,UPI,Online
ORD100268,2023-01-02,CUST1662,Product_02,Clothing,East,5,64.79,10.0,32.4,291.55,186.17,105.38,Card,Online
ORD100046,2024-10-08,CUST1343,Product_03,Beauty,North,3,241.87,5.0,36.28,689.33,470.84,218.49,Wallet,Offline
ORD100349,2023-02-06,CUST1013,Product_01,Beauty,South,3,23.39,5.0,3.51,66.66,45.88,20.78,UPI,Offline
ORD100195,2024-04-16,CUST1784,Product_27,Home,South,3,349.38,0.0,0.0,1048.14,711.12,337.02,UPI,Online
ORD100999,2024-09-04,CUST1181,Product_15,Electronics,East,3,302.85,0.0,0.0,908.55,565.33,343.22,UPI,Online
ORD100834,2024-04-10,CUST1918,Product_17,Beauty,East,8,443.82,0.0,0.0,3550.56,2203.96,1346.6,Card,Offline
ORD100736,2023-04-09,CUST1972,Product_09,Beauty,North,3,200.39,0.0,0.0,601.17,345.98,255.19,UPI,Offline
ORD100263,2023-09-20,CUST1937,Product_07,Clothing,West,4,395.58,15.0,237.35,1344.97,894.73,450.24,Card,Online
ORD100443,2024-09-25,CUST1171,Product_06,Home,North,5,51.83,5.0,12.96,246.19,201.66,44.53,Card,Online
ORD100675,2023-02-16,CUST1226,Product_06,Clothing,North,2,63.7,5.0,6.37,121.03,72.19,48.84,Cash,Online
ORD100304,2023-06-10,CUST1924,Product_07,Electronics,South,4,489.65,5.0,97.93,1860.67,1135.77,724.9,UPI,Online
ORD100341,2023-06-21,CUST1216,Product_11,Electronics,South,3,542.55,5.0,81.38,1546.27,905.61,640.66,NetBanking,Offline
ORD100966,2024-03-10,CUST1982,Product_06,Home,West,4,53.69,0.0,0.0,214.76,144.72,70.04,Card,Online
ORD100149,2024-10-16,CUST1233,Product_01,Clothing,South,2,16.79,0.0,0.0,33.58,19.56,14.02,Cash,Online
ORD100124,2024-12-28,CUST1571,Product_06,Home,North,3,69.48,0.0,0.0,208.44,140.4,68.04,Cash,Online
ORD100786,2024-02-26,CUST1174,Product_05,Beauty,West,3,477.64,5.0,71.65,1361.27,879.46,481.81,Card,Online
ORD100050,2024-01-23,CUST1839,Product_12,Home,West,5,146.45,5.0,36.61,695.64,552.35,143.29,UPI,Offline
ORD100353,2023-10-29,CUST1317,Product_05,Sports,West,2,326.6,0.0,0.0,653.2,423.24,229.96,Cash,Online
ORD100927,2024-03-18,CUST1274,Product_08,Clothing,West,5,311.03,15.0,233.27,1321.88,958.16,363.72,Card,Online
ORD100142,2024-07-28,CUST1754,Product_18,Electronics,South,5,440.87,0.0,0.0,2204.35,1562.94,641.41,Wallet,Offline
ORD100470,2023-07-23,CUST1423,Product_06,Clothing,East,1,62.61,5.0,3.13,59.48,39.58,19.9,Card,Online
ORD100399,2024-12-27,CUST1777,Product_08,Home,South,3,366.78,0.0,0.0,1100.34,701.99,398.35,NetBanking,Online
ORD100625,2023-10-28,CUST1224,Product_09,Clothing,North,3,232.22,5.0,34.83,661.83,395.42,266.41,UPI,Offline
ORD100320,2024-10-31,CUST1386,Product_15,Beauty,North,2,341.47,0.0,0.0,682.94,443.53,239.41,UPI,Online
ORD100019,2023-11-05,CUST1148,Product_02,Clothing,North,7,96.72,0.0,0.0,677.04,454.25,222.79,Card,Online
ORD100809,2024-06-29,CUST1077,Product_14,Electronics,North,1,384.41,0.0,0.0,384.41,253.13,131.28,Card,Offline
ORD100790,2023-12-01,CUST1375,Product_19,Beauty,East,3,266.77,0.0,0.0,800.31,510.68,289.63,UPI,Online
ORD100808,2023-03-10,CUST1121,Product_08,Clothing,South,4,302.88,0.0,0.0,1211.52,765.73,445.79,Wallet,Online
ORD100407,2023-11-10,CUST1797,Product_30,Sports,North,2,337.49,0.0,0.0,674.98,444.1,230.88,NetBanking,Online
ORD100537,2024-04-01,CUST1329,Product_22,Beauty,South,3,117.29,0.0,0.0,351.87,278.68,73.19,Wallet,Online
ORD100620,2024-05-14,CUST1169,Product_20,Sports,East,5,431.36,0.0,0.0,2156.8,1397.36,759.44,NetBanking,Offline
ORD100038,2023-07-09,CUST1865,Product_29,Electronics,North,4,274.05,5.0,54.81,1041.39,866.82,174.57,Card,Offline
ORD100175,2024-01-20,CUST1622,Product_15,Beauty,West,5,301.98,0.0,0.0,1509.9,1169.97,339.93,NetBanking,Offline
ORD100245,2023-12-15,CUST1275,Product_09,Home,North,1,273.45,0.0,0.0,273.45,180.37,93.08,UPI,Offline
ORD100828,2024-11-02,CUST1135,Product_21,Home,South,6,505.42,0.0,0.0,3032.52,2341.63,690.89,Card,Online
ORD100667,2023-07-22,CUST1457,Product_15,Sports,East,3,370.96,10.0,111.29,1001.59,843.06,158.53,Wallet,Offline
ORD100754,2024-04-01,CUST1066,Product_24,Beauty,North,2,278.51,0.0,0.0,557.02,424.25,132.77,UPI,Offline
ORD100858,2024-07-26,CUST1518,Product_07,Clothing,East,3,517.98,0.0,0.0,1553.94,1218.72,335.22,UPI,Online
ORD100154,2023-06-09,CUST1821,Product_28,Beauty,East,3,408.46,0.0,0.0,1225.38,917.26,308.12,Card,Offline
ORD100287,2024-08-09,CUST1179,Product_06,Home,East,3,66.71,5.0,10.01,190.12,118.15,71.97,UPI,Offline
ORD100602,2023-08-18,CUST1528,Product_30,Home,West,4,459.59,0.0,0.0,1838.36,1315.33,523.03,UPI,Offline
ORD100569,2024-01-19,CUST1898,Product_11,Beauty,West,2,574.8,15.0,172.44,977.16,904.54,72.62,Card,Online
ORD100743,2024-10-06,CUST1900,Product_06,Beauty,North,1,82.79,5.0,4.14,78.65,57.98,20.67,UPI,Online
ORD100017,2023-05-11,CUST1041,Product_16,Home,East,3,47.0,10.0,14.1,126.9,84.83,42.07,Card,Online
ORD100127,2024-12-26,CUST1967,Product_04,Sports,North,1,232.03,0.0,0.0,232.03,177.87,54.16,Card,Online
ORD100322,2023-08-18,CUST1014,Product_05,Beauty,North,6,422.74,0.0,0.0,2536.44,1681.38,855.06,Wallet,Offline
ORD100255,2024-07-04,CUST1275,Product_14,Home,East,2,399.28,5.0,39.93,758.63,479.04,279.59,Card,Online
ORD100657,2023-04-27,CUST1686,Product_17,Beauty,North,1,312.85,0.0,0.0,312.85,249.95,62.9,Card,Online
ORD100964,2024-01-27,CUST1144,Product_23,Clothing,North,3,102.44,5.0,15.37,291.95,197.01,94.94,Card,Offline
ORD100190,2024-11-14,CUST1706,Product_02,Clothing,East,1,90.91,0.0,0.0,90.91,66.52,24.39,NetBanking,Online
ORD100115,2023-02-10,CUST1572,Product_12,Electronics,West,3,133.16,5.0,19.97,379.51,227.88,151.63,UPI,Online
ORD100616,2024-10-09,CUST1338,Product_07,Sports,East,5,394.1,0.0,0.0,1970.5,1304.11,666.39,Card,Offline
ORD100606,2023-06-17,CUST1832,Product_01,Home,West,3,27.66,0.0,0.0,82.98,59.5,23.48,Card,Online
ORD100180,2023-09-16,CUST1492,Product_01,Beauty,South,1,25.69,20.0,5.14,20.55,19.22,1.33,Cash,Online
ORD100301,2023-06-12,CUST1042,Product_09,Clothing,South,1,243.59,0.0,0.0,243.59,149.47,94.12,Card,Online
ORD100759,2024-03-21,CUST1564,Product_12,Electronics,South,3,143.57,5.0,21.54,409.17,292.89,116.28,Cash,Online
ORD100712,2023-09-10,CUST1419,Product_06,Sports,East,3,76.66,0.0,0.0,229.98,182.15,47.83,NetBanking,Online
ORD100723,2024-01-09,CUST1736,Product_20,Beauty,East,3,491.86,15.0,221.34,1254.24,923.51,330.73,Cash,Offline
ORD100685,2024-10-17,CUST1306,Product_12,Electronics,South,2,151.95,0.0,0.0,303.9,222.86,81.04,Card,Online
ORD100979,2023-01-01,CUST1866,Product_29,Clothing,West,8,223.77,5.0,89.51,1700.65,1339.45,361.2,Card,Offline
ORD100517,2023-02-04,CUST1857,Product_15,Electronics,South,2,371.76,5.0,37.18,706.34,553.83,152.51,NetBanking,Offline
ORD100984,2023-05-19,CUST1074,Product_02,Sports,West,7,91.62,10.0,64.13,577.21,389.76,187.45,Card,Offline
ORD100045,2024-04-29,CUST1152,Product_28,Sports,East,1,368.35,5.0,18.42,349.93,225.39,124.54,UPI,Online
ORD100909,2023-08-21,CUST1320,Product_10,Electronics,North,2,542.89,10.0,108.58,977.2,743.58,233.62,Cash,Online
ORD100157,2023-03-27,CUST1012,Product_02,Clothing,South,4,95.59,0.0,0.0,382.36,293.66,88.7,UPI,Offline
ORD100851,2023-05-01,CUST1696,Product_08,Electronics,West,2,485.36,0.0,0.0,970.72,599.24,371.48,UPI,Offline
ORD100171,2024-04-17,CUST1437,Product_01,Sports,East,2,15.46,5.0,1.55,29.37,23.37,6.0,NetBanking,Online
ORD100016,2024-10-25,CUST1236,Product_11,Electronics,East,2,538.79,0.0,0.0,1077.58,628.3,449.28,Wallet,Offline
ORD100511,2024-02-01,CUST1126,Product_11,Electronics,North,3,570.08,0.0,0.0,1710.24,1147.45,562.79,Card,Online
ORD100048,2023-06-16,CUST1001,Product_07,Home,South,3,511.75,0.0,0.0,1535.25,968.01,567.24,Wallet,Online
ORD100971,2024-02-14,CUST1812,Product_23,Electronics,East,6,99.95,15.0,89.95,509.75,407.39,102.36,Card,Offline
ORD100940,2024-03-21,CUST1922,Product_10,Home,West,3,490.58,5.0,73.59,1398.15,956.13,442.02,Card,Online
ORD100515,2023-09-10,CUST1318,Product_19,Clothing,South,4,441.64,15.0,264.98,1501.58,1168.74,332.84,UPI,Offline
ORD100952,2023-11-18,CUST1690,Product_24,Home,South,7,384.51,0.0,0.0,2691.57,1783.58,907.99,UPI,Online
ORD100480,2023-01-23,CUST1011,Product_11,Clothing,West,2,523.45,0.0,0.0,1046.9,606.24,440.66,Wallet,Online
ORD100283,2023-02-23,CUST1596,Product_04,Clothing,North,3,260.83,15.0,117.37,665.12,611.61,53.51,UPI,Online
ORD100718,2023-01-10,CUST1620,Product_25,Beauty,West,2,406.46,10.0,81.29,731.63,587.27,144.36,NetBanking,Offline
ORD100877,2023-12-31,CUST1303,Product_02,Home,North,6,61.62,0.0,0.0,369.72,218.67,151.05,Wallet,Online
ORD100225,2024-12-10,CUST1056,Product_10,Beauty,South,4,573.73,0.0,0.0,2294.92,1573.03,721.89,Wallet,Online
ORD100026,2023-06-10,CUST1449,Product_23,Home,West,1,162.69,0.0,0.0,162.69,125.06,37.63,UPI,Offline
ORD100954,2023-03-16,CUST1373,Product_07,Beauty,West,1,328.36,0.0,0.0,328.36,229.35,99.01,Card,Offline
ORD100437,2024-04-18,CUST1187,Product_26,Sports,East,2,129.83,0.0,0.0,259.66,149.61,110.05,UPI,Offline
ORD100951,2023-01-06,CUST1445,Product_02,Electronics,South,1,91.44,5.0,4.57,86.87,66.06,20.81,Wallet,Online
ORD100364,2023-05-08,CUST1715,Product_28,Home,East,4,286.07,0.0,0.0,1144.28,858.48,285.8,Card,Online
ORD100229,2023-07-22,CUST1399,Product_24,Beauty,North,6,257.38,0.0,0.0,1544.28,1125.93,418.35,Card,Online
ORD100037,2024-11-30,CUST1550,Product_03,Clothing,North,2,296.37,5.0,29.64,563.1,326.95,236.15,Card,Offline
ORD100965,2023-01-26,CUST1792,Product_04,Sports,South,1,358.7,0.0,0.0,358.7,237.36,121.34,NetBanking,Online
ORD100374,2023-06-04,CUST1338,Product_19,Sports,South,3,470.9,0.0,0.0,1412.7,892.77,519.93,Cash,Online
ORD100469,2024-03-28,CUST1920,Product_24,Beauty,East,1,273.4,15.0,41.01,232.39,171.22,61.17,Card,Online
ORD100967,2023-06-22,CUST1643,Product_03,Home,South,5,275.23,0.0,0.0,1376.15,827.8,548.35,UPI,Online
ORD100850,2023-02-16,CUST1699,Product_21,Beauty,West,3,493.28,0.0,0.0,1479.84,1165.0,314.84,Cash,Online
ORD100704,2024-12-04,CUST1203,Product_16,Sports,South,4,47.16,0.0,0.0,188.64,110.97,77.67,Cash,Online
